minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
8,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3001.98,1
8,./A_set/A_,3,91,10,12,90,25,0.01,1,15,855.919,1
8,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1821.6,1
8,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2531.7,1
8,./A_set/A_,11,54,9,4,53,25,0.01,1,15,506.945,1
8,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2397.99,1
8,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2511.99,1
8,./A_set/A_,6,180,10,87,182,25,0.01,1,15,1138.29,1
8,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4698.61,1
8,./A_set/A_,5,180,9,87,182,25,0.01,1,15,737.55,1
8,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,43,0
9,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
9,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2273.92,1
9,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
9,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
9,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3001.98,1
9,./A_set/A_,3,91,10,12,90,25,0.01,1,15,854.978,1
9,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1818.89,1
9,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2509.83,1
9,./A_set/A_,11,54,9,4,53,25,0.01,1,15,506.945,1
9,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2397.99,1
9,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2496.49,1
9,./A_set/A_,6,180,10,87,182,25,0.01,1,15,1134.95,1
9,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4697.98,1
9,./A_set/A_,5,180,9,87,182,25,0.01,1,15,730.648,1
9,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,43,0
10,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
10,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2273.92,1
10,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
